the_date,state,dma_name,winner,loser,current_wins,rolling_avg,rolling_stddev,z_score,pct_increase,is_first_appearance,is_outlier,outlier_reason
2025-05-19,North Carolina,"Raleigh-Durham, NC",Google Fiber,Spectrum,10.0,4.0,2.6457513110645907,2.2677868380553634,150.0,False,True,Z-Score > 1.5
2025-05-19,Florida,"Miami-Ft. Lauderdale, FL",AT&T,Comcast,19.0,33.666666666666664,6.506407098647711,-2.2541882861456637,-43.56435643564356,False,True,Z-Score > 1.5
2025-05-19,Georgia,"Atlanta, GA",Comcast,AT&T,29.0,33.333333333333336,2.081665999466132,-2.0816659994661344,-13.000000000000005,False,True,Z-Score > 1.5
2025-05-19,Texas,"Dallas-Ft. Worth, TX",Spectrum,Comcast,12.0,7.666666666666667,2.081665999466133,2.081665999466132,56.52173913043478,False,True,Z-Score > 1.5
2025-05-19,Massachusetts,"Boston, MA",Comcast,Spectrum,16.0,8.666666666666666,3.7859388972001824,1.9369919939163727,84.61538461538463,False,True,Z-Score > 1.5
2025-05-19,North Carolina,"Charlotte, NC",Spectrum,Comcast,11.0,4.333333333333333,3.511884584284246,1.898315991504998,153.84615384615387,False,True,Z-Score > 1.5
2025-05-19,Florida,"Tampa-St. Petersburg, FL",Spectrum,Frontier,17.0,28.0,6.082762530298219,-1.8083888603589302,-39.285714285714285,False,True,Z-Score > 1.5
2025-05-19,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",Spectrum,AT&T,10.0,4.333333333333333,3.214550253664318,1.7628178810417232,130.7692307692308,False,True,Z-Score > 1.5
2025-05-19,Illinois,"Chicago, IL",Verizon FWA,Comcast,12.0,5.333333333333333,3.7859388972001824,1.7609018126512477,125.00000000000003,False,True,Z-Score > 1.5
2025-05-19,Massachusetts,"Boston, MA",Verizon,Comcast,22.0,13.333333333333334,4.932882862316248,1.756917183838663,64.99999999999999,False,True,Z-Score > 1.5
2025-05-19,California,"San Francisco-Oakland-San Jose, CA",Comcast,AT&T,16.0,20.333333333333332,2.5166114784235827,-1.7218920641845568,-21.31147540983606,False,True,Z-Score > 1.5
2025-05-19,New York,"New York, NY",Altice,Comcast,22.0,9.666666666666666,8.020806277010642,1.5376675246082583,127.58620689655173,False,True,Z-Score > 1.5
2025-05-19,California,"Los Angeles, CA",Verizon FWA,Spectrum,15.0,17.333333333333332,1.5275252316519463,-1.5275252316519463,-13.461538461538455,False,True,Z-Score > 1.5
2025-05-19,Colorado,"Denver, CO",CenturyLink,Comcast,14.0,16.333333333333332,1.5275252316519472,-1.5275252316519454,-14.28571428571428,False,True,Z-Score > 1.5
2025-05-19,Texas,"Houston, TX",AT&T,Comcast,33.0,47.333333333333336,9.71253485622231,-1.4757561795673477,-30.281690140845075,False,True,Other
2025-05-19,New York,"New York, NY",Verizon,Altice,16.0,24.666666666666668,6.806859285554046,-1.2732254778734187,-35.13513513513514,False,True,Other
2025-05-19,Michigan,"Detroit, MI",AT&T,Comcast,18.0,12.333333333333334,4.509249752822894,1.2566761606227737,45.94594594594594,False,True,Pct Increase > 30%
2025-05-19,New York,"New York, NY",Altice,Verizon,21.0,11.0,8.717797887081348,1.1470786693528088,90.9090909090909,False,True,Pct Increase > 30%
2025-05-19,Illinois,"Chicago, IL",Comcast,Spectrum,17.0,7.333333333333333,9.237604307034013,1.0464473629061968,131.81818181818184,False,True,Pct Increase > 30%
2025-05-19,Massachusetts,"Boston, MA",T-Mobile FWA,Comcast,12.0,6.666666666666667,5.507570547286102,0.9683640522700838,80.0,False,True,Pct Increase > 30%
2025-05-19,California,"Los Angeles, CA",Spectrum,AT&T,25.0,36.333333333333336,12.220201853215574,-0.9274260335029677,-31.19266055045872,False,True,Other
2025-05-19,Florida,"Miami-Ft. Lauderdale, FL",T-Mobile FWA,Comcast,11.0,18.666666666666668,8.32666399786453,-0.9207368843792512,-41.07142857142858,False,True,Other
2025-05-19,New Hampshire,"Boston, MA",Consolidated,Comcast,12.0,7.666666666666667,4.725815626252609,0.9169493006161776,56.52173913043478,False,True,Pct Increase > 30%
2025-05-19,New York,"New York, NY",Verizon,Spectrum,19.0,11.0,9.539392014169456,0.8386278693775346,72.72727272727273,False,True,Pct Increase > 30%
2025-05-19,Florida,"Jacksonville, FL",Comcast,AT&T,11.0,5.666666666666667,6.429100507328636,0.8295613557843402,94.11764705882352,False,True,Pct Increase > 30%
2025-05-19,Missouri,"St. Louis, MO",AT&T,Spectrum,10.0,4.666666666666667,6.429100507328637,0.8295613557843401,114.28571428571428,False,True,Pct Increase > 30%
2025-05-19,California,"Los Angeles, CA",Spectrum,Comcast,18.0,28.666666666666668,13.316656236958787,-0.8010018789148142,-37.2093023255814,False,True,Other
2025-05-19,Texas,"Houston, TX",Comcast,T-Mobile FWA,12.0,8.666666666666666,7.637626158259733,0.43643578047198484,38.46153846153847,False,True,Pct Increase > 30%
2025-05-19,Florida,"Jacksonville, FL",AT&T,Comcast,10.0,7.666666666666667,6.8068592855540455,0.3427914748120742,30.43478260869565,False,True,Pct Increase > 30%
2025-05-20,Kentucky,"Louisville, KY",AT&T,Spectrum,15.0,1.6666666666666667,1.1547005383792517,11.547005383792515,800.0,False,True,Z-Score > 1.5
2025-05-20,Michigan,"Detroit, MI",Comcast,Spectrum,17.0,21.666666666666668,0.5773502691896255,-8.082903768654766,-21.538461538461544,False,True,Z-Score > 1.5
2025-05-20,California,"Los Angeles, CA",Spectrum,T-Mobile FWA,18.0,14.333333333333334,0.5773502691896258,6.350852961085882,25.581395348837205,False,True,Z-Score > 1.5
2025-05-20,California,"Los Angeles, CA",AT&T,Spectrum,21.0,28.666666666666668,1.5275252316519463,-5.019011475427827,-26.74418604651163,False,True,Z-Score > 1.5
2025-05-20,Colorado,"Denver, CO",CenturyLink,Comcast,11.0,23.0,2.6457513110645907,-4.535573676110727,-52.17391304347826,False,True,Z-Score > 1.5
2025-05-20,Texas,"Dallas-Ft. Worth, TX",Spectrum,AT&T,32.0,38.333333333333336,1.5275252316519474,-4.146139914483855,-16.52173913043479,False,True,Z-Score > 1.5
2025-05-20,California,"Sacramento-Stockton-Modesto, CA",T-Mobile FWA,Comcast,12.0,9.666666666666666,0.5773502691896255,4.041451884327383,24.137931034482765,False,True,Z-Score > 1.5
2025-05-20,Missouri,"Kansas City, MO",Google Fiber,Spectrum,12.0,3.6666666666666665,2.0816659994661326,4.003203845127179,227.27272727272728,False,True,Z-Score > 1.5
2025-05-20,California,"Los Angeles, CA",T-Mobile FWA,Spectrum,22.0,37.333333333333336,4.509249752822893,-3.4004178463910364,-41.07142857142858,False,True,Z-Score > 1.5
2025-05-20,Michigan,"Detroit, MI",AT&T,Comcast,17.0,23.333333333333332,2.081665999466132,-3.0424349222966556,-27.142857142857142,False,True,Z-Score > 1.5
2025-05-20,Washington,"Seattle-Tacoma, WA",Comcast,Ziply Fiber,12.0,9.0,1.0,3.0,33.33333333333333,False,True,Z-Score > 1.5
2025-05-20,Maryland,"Baltimore, MD",Verizon,Comcast,19.0,14.0,1.7320508075688772,2.886751345948129,35.714285714285715,False,True,Z-Score > 1.5
2025-05-20,Virginia,"Norfolk-Portsmouth-Newport News, VA",Verizon,Cox Communications,10.0,5.666666666666667,1.5275252316519468,2.8368325730679005,76.47058823529412,False,True,Z-Score > 1.5
2025-05-20,North Carolina,"Charlotte, NC",T-Mobile FWA,Spectrum,13.0,3.3333333333333335,3.511884584284246,2.752558187682247,290.0,False,True,Z-Score > 1.5
2025-05-20,California,"Los Angeles, CA",Frontier,Spectrum,28.0,46.333333333333336,7.234178138070234,-2.534266226712503,-39.56834532374101,False,True,Z-Score > 1.5
2025-05-20,New York,"New York, NY",Altice,Spectrum,25.0,8.0,7.0,2.4285714285714284,212.5,False,True,Z-Score > 1.5
2025-05-20,New Jersey,"New York, NY",Comcast,Verizon,13.0,4.666666666666667,3.5118845842842465,2.3728949893812468,178.57142857142853,False,True,Z-Score > 1.5
2025-05-20,Illinois,"Chicago, IL",T-Mobile FWA,Comcast,24.0,6.333333333333333,7.505553499465135,2.353812635926936,278.94736842105266,False,True,Z-Score > 1.5
2025-05-20,Texas,"Houston, TX",T-Mobile FWA,Comcast,15.0,21.666666666666668,2.886751345948128,-2.309401076758504,-30.76923076923077,False,True,Z-Score > 1.5
2025-05-20,Texas,"San Antonio, TX",AT&T,Spectrum,12.0,16.0,1.7320508075688772,-2.3094010767585034,-25.0,False,True,Z-Score > 1.5
2025-05-20,North Carolina,"Raleigh-Durham, NC",Spectrum,Brightspeed,13.0,7.0,2.6457513110645907,2.2677868380553634,85.71428571428571,False,True,Z-Score > 1.5
2025-05-20,Maryland,"Baltimore, MD",Comcast,Spectrum,10.0,6.666666666666667,1.5275252316519465,2.1821789023599236,49.99999999999999,False,True,Z-Score > 1.5
2025-05-20,Texas,"Houston, TX",Comcast,Spectrum,17.0,13.0,2.0,2.0,30.76923076923077,False,True,Z-Score > 1.5
2025-05-20,Maine,"Portland-Auburn, ME",Spectrum,Comcast,11.0,4.333333333333333,3.5118845842842465,1.8983159915049979,153.84615384615387,False,True,Z-Score > 1.5
2025-05-20,California,"Sacramento-Stockton-Modesto, CA",Comcast,AT&T,13.0,16.0,1.7320508075688772,-1.7320508075688774,-18.75,False,True,Z-Score > 1.5
2025-05-20,Ohio,"Columbus, OH",AT&T,Spectrum,10.0,4.0,3.4641016151377544,1.7320508075688774,150.0,False,True,Z-Score > 1.5
2025-05-20,New York,"New York, NY",Verizon,Altice,28.0,16.333333333333332,6.806859285554046,1.7139573740603713,71.42857142857144,False,True,Z-Score > 1.5
2025-05-20,Tennessee,"Nashville, TN",Comcast,Spectrum,11.0,5.0,3.605551275463989,1.6641005886756874,120.0,False,True,Z-Score > 1.5
2025-05-20,New York,"New York, NY",Verizon,Spectrum,24.0,10.333333333333334,8.386497083606084,1.6296036987101865,132.25806451612902,False,True,Z-Score > 1.5
2025-05-20,Massachusetts,"Boston, MA",Comcast,Verizon,14.0,3.6666666666666665,6.3508529610858835,1.6270780313525817,281.8181818181818,False,True,Z-Score > 1.5
2025-05-20,Florida,"Jacksonville, FL",AT&T,Comcast,11.0,3.3333333333333335,4.932882862316247,1.5541959703188177,229.99999999999997,False,True,Z-Score > 1.5
2025-05-20,Illinois,"Chicago, IL",Verizon FWA,Comcast,10.0,5.333333333333333,3.0550504633038935,1.5275252316519468,87.50000000000001,False,True,Z-Score > 1.5
2025-05-20,North Carolina,"Greensboro-High Point-Winston Salem, NC",Lumos,Spectrum,12.0,6.666666666666667,3.511884584284246,1.5186527932039984,80.0,False,True,Z-Score > 1.5
2025-05-20,Tennessee,"Memphis, TN",AT&T,Comcast,13.0,4.666666666666667,5.507570547286102,1.5130688316720058,178.57142857142853,False,True,Z-Score > 1.5
2025-05-20,Texas,"Houston, TX",AT&T,Spectrum,11.0,7.0,2.6457513110645907,1.5118578920369088,57.14285714285714,False,True,Z-Score > 1.5
2025-05-20,Maryland,"Baltimore, MD",Comcast,Verizon,13.0,9.0,2.6457513110645907,1.5118578920369088,44.44444444444444,False,True,Z-Score > 1.5
2025-05-20,Colorado,"Denver, CO",Comcast,Spectrum,16.0,10.0,4.0,1.5,60.0,False,True,Pct Increase > 30%
2025-05-20,Arizona,"Phoenix, AZ",CenturyLink,Cox Communications,12.0,23.666666666666668,8.082903768654761,-1.4433756729740645,-49.29577464788733,False,True,Other
2025-05-20,North Carolina,"Charlotte, NC",Spectrum,AT&T,14.0,4.0,6.928203230275509,1.4433756729740645,250.0,False,True,Pct Increase > 30%
2025-05-20,Texas,"Dallas-Ft. Worth, TX",AT&T,Spectrum,34.0,49.0,10.44030650891055,-1.436739427831727,-30.612244897959183,False,True,Other
2025-05-20,Florida,"Orlando-Daytona Beach-Melbourne, FL",AT&T,Spectrum,14.0,24.0,7.0,-1.4285714285714286,-41.66666666666667,False,True,Other
2025-05-20,Georgia,"Atlanta, GA",Spectrum,Comcast,19.0,12.333333333333334,4.725815626252608,1.4106912317171967,54.05405405405405,False,True,Pct Increase > 30%
2025-05-20,North Carolina,"Raleigh-Durham, NC",AT&T,Spectrum,12.0,6.333333333333333,4.163331998932265,1.3610893073432409,89.47368421052633,False,True,Pct Increase > 30%
2025-05-20,Missouri,"St. Louis, MO",Spectrum,AT&T,17.0,8.333333333333334,6.429100507328636,1.3480372031495529,103.99999999999999,False,True,Pct Increase > 30%
2025-05-20,Texas,"Houston, TX",Ezee Fiber,Comcast,15.0,9.666666666666666,4.041451884327381,1.319657758147716,55.17241379310346,False,True,Pct Increase > 30%
2025-05-20,Massachusetts,"Boston, MA",Verizon,Comcast,16.0,24.333333333333332,6.3508529610858835,-1.3121597027036946,-34.24657534246575,False,True,Other
2025-05-20,California,"San Francisco-Oakland-San Jose, CA",Comcast,AT&T,17.0,25.333333333333332,6.6583281184793925,-1.251565435804397,-32.89473684210526,False,True,Other
2025-05-20,New York,"New York, NY",T-Mobile FWA,Verizon,10.0,6.0,3.4641016151377544,1.1547005383792517,66.66666666666666,False,True,Pct Increase > 30%
2025-05-20,New York,"New York, NY",Verizon,Comcast,10.0,14.666666666666666,4.163331998932265,-1.12089707663561,-31.818181818181817,False,True,Other
2025-05-20,Pennsylvania,"Philadelphia, PA",Verizon,Comcast,20.0,9.0,10.44030650891055,1.0536089137432665,122.22222222222223,False,True,Pct Increase > 30%
2025-05-20,Illinois,"Chicago, IL",Comcast,T-Mobile FWA,14.0,5.333333333333333,8.386497083606084,1.0334072235723135,162.50000000000003,False,True,Pct Increase > 30%
2025-05-20,Illinois,"Chicago, IL",Comcast,Spectrum,21.0,10.0,11.135528725660043,0.987829161147262,110.00000000000001,False,True,Pct Increase > 30%
2025-05-20,California,"Sacramento-Stockton-Modesto, CA",Comcast,Spectrum,12.0,9.0,3.4641016151377544,0.8660254037844387,33.33333333333333,False,True,Pct Increase > 30%
2025-05-20,New Jersey,"New York, NY",Altice,Comcast,12.0,7.333333333333333,5.773502691896257,0.8082903768654762,63.63636363636365,False,True,Pct Increase > 30%
2025-05-20,California,"San Francisco-Oakland-San Jose, CA",Comcast,Spectrum,18.0,13.666666666666666,5.507570547286102,0.7867957924694432,31.70731707317074,False,True,Pct Increase > 30%
2025-05-20,Connecticut,"Hartford & New Haven, CT",Frontier,Comcast,19.0,27.333333333333332,10.785793124908958,-0.7726212840192661,-30.48780487804878,False,True,Other
2025-05-20,Massachusetts,"Boston, MA",Comcast,Spectrum,19.0,11.666666666666666,9.814954576223638,0.747159171892457,62.85714285714287,False,True,Pct Increase > 30%
2025-05-20,Pennsylvania,"Philadelphia, PA",Comcast,Verizon,14.0,9.666666666666666,5.859465277082315,0.7395441611851468,44.827586206896555,False,True,Pct Increase > 30%
2025-05-20,Missouri,"St. Louis, MO",AT&T,Spectrum,12.0,5.666666666666667,8.962886439832502,0.7066176031403216,111.76470588235293,False,True,Pct Increase > 30%
2025-05-20,New York,"New York, NY",Altice,Verizon,22.0,14.666666666666666,14.571661996262929,0.5032599119588453,50.000000000000014,False,True,Pct Increase > 30%
2025-05-21,Georgia,"Atlanta, GA",Comcast,T-Mobile FWA,16.0,11.333333333333334,0.5773502691896258,8.08290376865476,41.17647058823529,False,True,Z-Score > 1.5
2025-05-21,Louisiana,"New Orleans, LA",AT&T,Cox Communications,10.0,2.0,1.0,8.0,400.0,False,True,Z-Score > 1.5
2025-05-21,California,"Los Angeles, CA",T-Mobile FWA,Spectrum,27.0,39.0,2.0,-6.0,-30.76923076923077,False,True,Z-Score > 1.5
2025-05-21,Illinois,"Chicago, IL",Comcast,T-Mobile FWA,19.0,3.6666666666666665,3.0550504633038935,5.019011475427825,418.18181818181824,False,True,Z-Score > 1.5
2025-05-21,California,"Los Angeles, CA",Verizon FWA,Spectrum,20.0,14.333333333333334,1.1547005383792517,4.907477288111818,39.534883720930225,False,True,Z-Score > 1.5
2025-05-21,New York,"New York, NY",Altice,Spectrum,21.0,4.666666666666667,3.785938897200183,4.314209440995556,349.99999999999994,False,True,Z-Score > 1.5
2025-05-21,Florida,"Orlando-Daytona Beach-Melbourne, FL",Spectrum,Verizon,10.0,5.333333333333333,1.1547005383792517,4.04145188432738,87.50000000000001,False,True,Z-Score > 1.5
2025-05-21,California,"Los Angeles, CA",Frontier,Spectrum,51.0,55.0,1.0,-4.0,-7.2727272727272725,False,True,Z-Score > 1.5
2025-05-21,Texas,"Dallas-Ft. Worth, TX",Spectrum,Comcast,14.0,6.0,2.0,4.0,133.33333333333331,False,True,Z-Score > 1.5
2025-05-21,Florida,"West Palm Beach-Ft. Pierce, FL",AT&T,Comcast,10.0,14.0,1.0,-4.0,-28.57142857142857,False,True,Z-Score > 1.5
2025-05-21,New Hampshire,"Boston, MA",Consolidated,Comcast,12.0,3.6666666666666665,2.3094010767585034,3.608439182435161,227.27272727272728,False,True,Z-Score > 1.5
2025-05-21,Texas,"San Antonio, TX",AT&T,Spectrum,10.0,16.333333333333332,2.081665999466132,-3.0424349222966556,-38.77551020408163,False,True,Z-Score > 1.5
2025-05-21,Texas,"Dallas-Ft. Worth, TX",Spectrum,T-Mobile FWA,13.0,16.0,1.0,-3.0,-18.75,False,True,Z-Score > 1.5
2025-05-21,New York,"New York, NY",T-Mobile FWA,Spectrum,12.0,3.0,3.0,3.0,300.0,False,True,Z-Score > 1.5
2025-05-21,Texas,"Houston, TX",Comcast,T-Mobile FWA,12.0,15.0,1.0,-3.0,-20.0,False,True,Z-Score > 1.5
2025-05-21,Massachusetts,"Boston, MA",Comcast,Spectrum,23.0,7.666666666666667,5.131601439446884,2.988021091323502,199.99999999999997,False,True,Z-Score > 1.5
2025-05-21,Florida,"Jacksonville, FL",T-Mobile FWA,Comcast,11.0,3.6666666666666665,2.516611478423583,2.9139711855430965,200.00000000000006,False,True,Z-Score > 1.5
2025-05-21,Utah,"Salt Lake City, UT",Comcast,CenturyLink,10.0,5.0,1.7320508075688772,2.886751345948129,100.0,False,True,Z-Score > 1.5
2025-05-21,California,"Palm Springs, CA",Frontier,Spectrum,12.0,5.333333333333333,2.309401076758503,2.886751345948129,125.00000000000003,False,True,Z-Score > 1.5
2025-05-21,Washington,"Seattle-Tacoma, WA",Comcast,Ziply Fiber,10.0,5.666666666666667,1.5275252316519465,2.836832573067901,76.47058823529412,False,True,Z-Score > 1.5
2025-05-21,New York,"New York, NY",Altice,Verizon,29.0,12.666666666666666,5.773502691896258,2.8290163190291664,128.94736842105266,False,True,Z-Score > 1.5
2025-05-21,Georgia,"Atlanta, GA",Comcast,Spectrum,13.0,25.666666666666668,4.509249752822893,-2.8090408296273774,-49.35064935064935,False,True,Z-Score > 1.5
2025-05-21,Georgia,"Atlanta, GA",Comcast,AT&T,44.0,32.333333333333336,4.163331998932266,2.802242691589024,36.08247422680411,False,True,Z-Score > 1.5
2025-05-21,Connecticut,"Hartford & New Haven, CT",Frontier,Comcast,21.0,29.333333333333332,3.055050463303893,-2.7277236279499046,-28.409090909090907,False,True,Z-Score > 1.5
2025-05-21,California,"San Francisco-Oakland-San Jose, CA",Sonic,Comcast,10.0,4.333333333333333,2.081665999466133,2.722178614686481,130.7692307692308,False,True,Z-Score > 1.5
2025-05-21,Texas,"Dallas-Ft. Worth, TX",AT&T,Spectrum,28.0,54.0,10.0,-2.6,-48.148148148148145,False,True,Z-Score > 1.5
2025-05-21,Florida,"Miami-Ft. Lauderdale, FL",Comcast,Spectrum,15.0,8.666666666666666,2.516611478423583,2.5166114784235836,73.07692307692308,False,True,Z-Score > 1.5
2025-05-21,Tennessee,"Memphis, TN",AT&T,Comcast,15.0,3.6666666666666665,4.725815626252609,2.398175093919234,309.0909090909091,False,True,Z-Score > 1.5
2025-05-21,Virginia,"Richmond-Petersburg, VA",Verizon,Comcast,10.0,4.666666666666667,2.3094010767585034,2.3094010767585025,114.28571428571428,False,True,Z-Score > 1.5
2025-05-21,Maine,"Portland-Auburn, ME",Spectrum,Comcast,14.0,4.0,4.358898943540674,2.2941573387056176,250.0,False,True,Z-Score > 1.5
2025-05-21,Texas,"Austin, TX",Google Fiber,Spectrum,14.0,8.0,2.6457513110645907,2.2677868380553634,75.0,False,True,Z-Score > 1.5
2025-05-21,Rhode Island,"Providence, RI-New Bedford, MA",Cox Communications,Comcast,12.0,6.333333333333333,2.516611478423583,2.2517050070105746,89.47368421052633,False,True,Z-Score > 1.5
2025-05-21,Nevada,"Las Vegas, NV",Cox Communications,Comcast,11.0,6.333333333333333,2.081665999466133,2.24179415327122,73.6842105263158,False,True,Z-Score > 1.5
2025-05-21,Virginia,"Washington, DC",Verizon,Comcast,21.0,8.666666666666666,5.773502691896258,2.1361959960016152,142.30769230769232,False,True,Z-Score > 1.5
2025-05-21,Maryland,"Baltimore, MD",Comcast,Verizon,16.0,9.333333333333334,3.2145502536643185,2.0739033894608503,71.42857142857142,False,True,Z-Score > 1.5
2025-05-21,Colorado,"Denver, CO",CenturyLink,Comcast,13.0,25.333333333333332,6.027713773341707,-2.046104675354525,-48.68421052631579,False,True,Z-Score > 1.5
2025-05-21,Florida,"Orlando-Daytona Beach-Melbourne, FL",Spectrum,T-Mobile FWA,10.0,7.666666666666667,1.1547005383792517,2.02072594216369,30.43478260869565,False,True,Z-Score > 1.5
2025-05-21,Washington,"Seattle-Tacoma, WA",T-Mobile FWA,Comcast,13.0,9.0,2.0,2.0,44.44444444444444,False,True,Z-Score > 1.5
2025-05-21,Florida,"Tampa-St. Petersburg, FL",Frontier,Comcast,19.0,9.666666666666666,4.725815626252608,1.9749677244040755,96.55172413793105,False,True,Z-Score > 1.5
2025-05-21,Indiana,"Indianapolis, IN",Comcast,AT&T,12.0,5.666666666666667,3.214550253664318,1.9702082199878082,111.76470588235293,False,True,Z-Score > 1.5
2025-05-21,Florida,"Miami-Ft. Lauderdale, FL",Comcast,AT&T,39.0,29.0,5.196152422706632,1.9245008972987525,34.48275862068966,False,True,Z-Score > 1.5
2025-05-21,New York,"New York, NY",T-Mobile FWA,Altice,14.0,5.666666666666667,4.509249752822894,1.848053177386432,147.05882352941174,False,True,Z-Score > 1.5
2025-05-21,Texas,"Dallas-Ft. Worth, TX",Spectrum,AT&T,29.0,42.0,7.211102550927978,-1.8027756377319948,-30.952380952380953,False,True,Z-Score > 1.5
2025-05-21,Pennsylvania,"Philadelphia, PA",T-Mobile FWA,Comcast,12.0,5.0,4.0,1.75,140.0,False,True,Z-Score > 1.5
2025-05-21,Illinois,"Chicago, IL",T-Mobile FWA,Comcast,28.0,9.333333333333334,10.96965511460289,1.7016639512957388,199.99999999999994,False,True,Z-Score > 1.5
2025-05-21,Texas,"Houston, TX",AT&T,Comcast,46.0,51.333333333333336,3.214550253664319,-1.6591227115686809,-10.389610389610393,False,True,Z-Score > 1.5
2025-05-21,Texas,"Houston, TX",Comcast,Spectrum,15.0,9.0,4.0,1.5,66.66666666666666,False,True,Pct Increase > 30%
2025-05-21,California,"Los Angeles, CA",Spectrum,AT&T,23.0,38.0,10.14889156509222,-1.4779939172464398,-39.473684210526315,False,True,Other
2025-05-21,California,"Sacramento-Stockton-Modesto, CA",Comcast,AT&T,10.0,20.333333333333332,7.023769168568492,-1.4711948934163734,-50.81967213114754,False,True,Other
2025-05-21,Illinois,"Chicago, IL",Comcast,AT&T,29.0,11.0,13.0,1.3846153846153846,163.63636363636365,False,True,Pct Increase > 30%
2025-05-21,California,"San Francisco-Oakland-San Jose, CA",Verizon FWA,Comcast,10.0,7.333333333333333,2.0816659994661326,1.2810252304406973,36.36363636363637,False,True,Pct Increase > 30%
2025-05-21,Michigan,"Detroit, MI",Comcast,Spectrum,15.0,24.0,7.211102550927978,-1.2480754415067656,-37.5,False,True,Other
2025-05-21,North Carolina,"Charlotte, NC",Verizon FWA,Spectrum,11.0,6.333333333333333,3.7859388972001824,1.2326312688558734,73.6842105263158,False,True,Pct Increase > 30%
2025-05-21,Texas,"Houston, TX",T-Mobile FWA,Comcast,15.0,23.666666666666668,7.0945988845975885,-1.2215865629108429,-36.61971830985916,False,True,Other
2025-05-21,Texas,"San Antonio, TX",Google Fiber,Spectrum,13.0,9.0,3.4641016151377544,1.1547005383792517,44.44444444444444,False,True,Pct Increase > 30%
2025-05-21,Maryland,"Washington, DC",Verizon,Comcast,12.0,4.666666666666667,6.429100507328637,1.1406468642034677,157.1428571428571,False,True,Pct Increase > 30%
2025-05-21,New York,"New York, NY",Spectrum,Verizon,13.0,6.666666666666667,5.773502691896257,1.096965511460289,95.0,False,True,Pct Increase > 30%
2025-05-21,Florida,"Tampa-St. Petersburg, FL",Spectrum,Comcast,13.0,21.666666666666668,8.144527815247079,-1.0641091617910754,-40.0,False,True,Other
2025-05-21,Florida,"Tampa-St. Petersburg, FL",Spectrum,T-Mobile FWA,10.0,7.333333333333333,2.516611478423583,1.0596258856520353,36.36363636363637,False,True,Pct Increase > 30%
2025-05-21,New Jersey,"Philadelphia, PA",Verizon,Comcast,16.0,8.0,7.54983443527075,1.059625885652035,100.0,False,True,Pct Increase > 30%
2025-05-21,Connecticut,"Hartford & New Haven, CT",Frontier,Spectrum,12.0,8.333333333333334,3.5118845842842465,1.0440737953277486,43.999999999999986,False,True,Pct Increase > 30%
2025-05-21,Missouri,"St. Louis, MO",AT&T,Spectrum,17.0,9.666666666666666,7.094598884597588,1.033650168616867,75.86206896551725,False,True,Pct Increase > 30%
2025-05-21,Oregon,"Portland, OR",CenturyLink,Comcast,10.0,4.0,6.082762530298219,0.9863939238321437,150.0,False,True,Pct Increase > 30%
2025-05-21,New York,"New York, NY",Altice,Comcast,24.0,11.0,13.228756555322953,0.9827076298239908,118.18181818181819,False,True,Pct Increase > 30%
2025-05-21,Florida,"Jacksonville, FL",AT&T,Comcast,16.0,6.333333333333333,10.115993936995679,0.9555824891624584,152.63157894736844,False,True,Pct Increase > 30%
2025-05-21,Maryland,"Baltimore, MD",Verizon,Comcast,12.0,18.333333333333332,6.8068592855540455,-0.9304340030613443,-34.54545454545454,False,True,Other
2025-05-21,California,"Los Angeles, CA",Spectrum,Frontier,24.0,34.333333333333336,11.150485789118488,-0.9267159771117244,-30.09708737864078,False,True,Other
2025-05-21,Massachusetts,"Boston, MA",Comcast,Verizon,10.0,5.333333333333333,5.131601439446884,0.9093977234462833,87.50000000000001,False,True,Pct Increase > 30%
2025-05-21,Washington,"Seattle-Tacoma, WA",Comcast,Spectrum,14.0,21.666666666666668,8.504900548115383,-0.9014410719200636,-35.38461538461539,False,True,Other
2025-05-21,New York,"New York, NY",Spectrum,Comcast,13.0,6.0,7.810249675906654,0.8962581595302719,116.66666666666667,False,True,Pct Increase > 30%
2025-05-21,Missouri,"Kansas City, MO",Google Fiber,Spectrum,12.0,6.666666666666667,6.429100507328636,0.8295613557843402,80.0,False,True,Pct Increase > 30%
2025-05-21,North Carolina,"Charlotte, NC",AT&T,Spectrum,10.0,5.0,6.928203230275509,0.7216878364870323,100.0,False,True,Pct Increase > 30%
2025-05-21,Pennsylvania,"Philadelphia, PA",Verizon,Comcast,16.0,10.0,10.816653826391969,0.554700196225229,60.0,False,True,Pct Increase > 30%
2025-05-21,New York,"New York, NY",Verizon,Altice,20.0,13.666666666666666,12.342339054382412,0.5131388228299034,46.341463414634156,False,True,Pct Increase > 30%
2025-05-21,Pennsylvania,"Philadelphia, PA",Comcast,Verizon,13.0,9.666666666666666,7.505553499465135,0.44411559168432757,34.482758620689665,False,True,Pct Increase > 30%
2025-05-21,New Jersey,"New York, NY",Verizon,Altice,17.0,11.666666666666666,12.013880860626733,0.44393093249429044,45.71428571428572,False,True,Pct Increase > 30%
2025-05-21,New Jersey,"New York, NY",Altice,Comcast,11.0,17.0,13.892443989449804,-0.4318894504492167,-35.294117647058826,False,True,Other
2025-05-21,Tennessee,"Nashville, TN",AT&T,Comcast,10.0,7.333333333333333,6.658328118479393,0.4005009394574071,36.36363636363637,False,True,Pct Increase > 30%
